image;probability;guess_class;real_class;other_predictions
dataset/imagenet-mini/val/n02793495/ILSVRC2012_val_00039818.JPEG;0.9528917074203491;n02793495 barn;n02793495;[{'probability': 0.9528917074203491, 'class': 'n02793495 barn'}, {'probability': 0.009339933283627033, 'class': 'n02859443 boathouse'}, {'probability': 0.008431024849414825, 'class': 'n03930313 picket fence, paling'}, {'probability': 0.008270209655165672, 'class': 'n03028079 church, church building'}, {'probability': 0.005791901145130396, 'class': 'n02843684 birdhouse'}]
dataset/imagenet-mini/val/n02794156/ILSVRC2012_val_00003043.JPEG;0.692065417766571;n03950228 pitcher, ewer;n02794156;[{'probability': 0.692065417766571, 'class': 'n03950228 pitcher, ewer'}, {'probability': 0.1449010968208313, 'class': 'n02794156 barometer'}, {'probability': 0.08328622579574585, 'class': 'n03063689 coffeepot'}, {'probability': 0.054930731654167175, 'class': 'n04560804 water jug'}, {'probability': 0.008011998608708382, 'class': 'n03272010 electric guitar'}]
dataset/imagenet-mini/val/n02794156/ILSVRC2012_val_00005441.JPEG;0.15226565301418304;n04286575 spotlight, spot;n02794156;[{'probability': 0.15226565301418304, 'class': 'n04286575 spotlight, spot'}, {'probability': 0.13215677440166473, 'class': 'n04476259 tray'}, {'probability': 0.11361876875162125, 'class': 'n03187595 dial telephone, dial phone'}, {'probability': 0.08092832565307617, 'class': 'n04332243 strainer'}, {'probability': 0.07860346138477325, 'class': 'n02877765 bottlecap'}]
dataset/imagenet-mini/val/n02794156/ILSVRC2012_val_00023345.JPEG;0.47580987215042114;n03841143 odometer, hodometer, mileometer, milometer;n02794156;[{'probability': 0.47580987215042114, 'class': 'n03841143 odometer, hodometer, mileometer, milometer'}, {'probability': 0.19057540595531464, 'class': 'n02794156 barometer'}, {'probability': 0.14643451571464539, 'class': 'n04141975 scale, weighing machine'}, {'probability': 0.05832110345363617, 'class': 'n04554684 washer, automatic washer, washing machine'}, {'probability': 0.03809363767504692, 'class': 'n03492542 hard disc, hard disk, fixed disk'}]
dataset/imagenet-mini/val/n02794156/ILSVRC2012_val_00045889.JPEG;0.9873467087745667;n02794156 barometer;n02794156;[{'probability': 0.9873467087745667, 'class': 'n02794156 barometer'}, {'probability': 0.004710396286100149, 'class': 'n04332243 strainer'}, {'probability': 0.003679265733808279, 'class': 'n04141975 scale, weighing machine'}, {'probability': 0.0016180534148588777, 'class': 'n03706229 magnetic compass'}, {'probability': 0.0007501561194658279, 'class': 'n04554684 washer, automatic washer, washing machine'}]
dataset/imagenet-mini/val/n02795169/ILSVRC2012_val_00001377.JPEG;0.5339102745056152;n02795169 barrel, cask;n02795169;[{'probability': 0.5339102745056152, 'class': 'n02795169 barrel, cask'}, {'probability': 0.2871902585029602, 'class': 'n04141975 scale, weighing machine'}, {'probability': 0.07930178195238113, 'class': 'n02909870 bucket, pail'}, {'probability': 0.02262960374355316, 'class': 'n02787622 banjo'}, {'probability': 0.013569548726081848, 'class': 'n04192698 shield, buckler'}]
dataset/imagenet-mini/val/n02795169/ILSVRC2012_val_00006525.JPEG;0.3513872027397156;n03825788 nipple;n02795169;[{'probability': 0.3513872027397156, 'class': 'n03825788 nipple'}, {'probability': 0.20569272339344025, 'class': 'n03544143 hourglass'}, {'probability': 0.0736188068985939, 'class': 'n04557648 water bottle'}, {'probability': 0.05363646149635315, 'class': 'n03868863 oxygen mask'}, {'probability': 0.048186466097831726, 'class': 'n03916031 perfume, essence'}]
dataset/imagenet-mini/val/n02795169/ILSVRC2012_val_00023608.JPEG;0.24029511213302612;n04557648 water bottle;n02795169;[{'probability': 0.24029511213302612, 'class': 'n04557648 water bottle'}, {'probability': 0.23103445768356323, 'class': 'n04209239 shower curtain'}, {'probability': 0.19551286101341248, 'class': 'n04376876 syringe'}, {'probability': 0.08721223473548889, 'class': 'n03930313 picket fence, paling'}, {'probability': 0.06233206018805504, 'class': 'n03630383 lab coat, laboratory coat'}]
dataset/imagenet-mini/val/n02795169/ILSVRC2012_val_00028797.JPEG;0.2925986647605896;n02101556 clumber, clumber spaniel;n02795169;[{'probability': 0.2925986647605896, 'class': 'n02101556 clumber, clumber spaniel'}, {'probability': 0.13979050517082214, 'class': 'n02101388 Brittany spaniel'}, {'probability': 0.13458478450775146, 'class': 'n07614500 ice cream, icecream'}, {'probability': 0.06588906049728394, 'class': 'n04357314 sunscreen, sunblock, sun blocker'}, {'probability': 0.035448748618364334, 'class': 'n02776631 bakery, bakeshop, bakehouse'}]
dataset/imagenet-mini/val/n02795169/ILSVRC2012_val_00031883.JPEG;0.5208060145378113;n04049303 rain barrel;n02795169;[{'probability': 0.5208060145378113, 'class': 'n04049303 rain barrel'}, {'probability': 0.18957200646400452, 'class': 'n02795169 barrel, cask'}, {'probability': 0.15067024528980255, 'class': 'n02909870 bucket, pail'}, {'probability': 0.08162446320056915, 'class': 'n03482405 hamper'}, {'probability': 0.026415610685944557, 'class': 'n02747177 ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin'}]
dataset/imagenet-mini/val/n02795169/ILSVRC2012_val_00040306.JPEG;0.46842122077941895;n04209133 shower cap;n02795169;[{'probability': 0.46842122077941895, 'class': 'n04209133 shower cap'}, {'probability': 0.2002808004617691, 'class': 'n02869837 bonnet, poke bonnet'}, {'probability': 0.1084521934390068, 'class': 'n03188531 diaper, nappy, napkin'}, {'probability': 0.0424593910574913, 'class': 'n02804414 bassinet'}, {'probability': 0.04131617397069931, 'class': 'n02808304 bath towel'}]
dataset/imagenet-mini/val/n02797295/ILSVRC2012_val_00009500.JPEG;0.6332094669342041;n03633091 ladle;n02797295;[{'probability': 0.6332094669342041, 'class': 'n03633091 ladle'}, {'probability': 0.236827090382576, 'class': 'n04049303 rain barrel'}, {'probability': 0.01715998537838459, 'class': 'n04560804 water jug'}, {'probability': 0.015260019339621067, 'class': 'n02808440 bathtub, bathing tub, bath, tub'}, {'probability': 0.011454607360064983, 'class': 'n03950228 pitcher, ewer'}]
dataset/imagenet-mini/val/n02797295/ILSVRC2012_val_00019109.JPEG;0.7513038516044617;n03388043 fountain;n02797295;[{'probability': 0.7513038516044617, 'class': 'n03388043 fountain'}, {'probability': 0.08373183012008667, 'class': 'n07615774 ice lolly, lolly, lollipop, popsicle'}, {'probability': 0.023673390969634056, 'class': 'n04371774 swing'}, {'probability': 0.020842380821704865, 'class': 'n02797295 barrow, garden cart, lawn cart, wheelbarrow'}, {'probability': 0.013585178181529045, 'class': 'n03017168 chime, bell, gong'}]
dataset/imagenet-mini/val/n02797295/ILSVRC2012_val_00032004.JPEG;0.4032280445098877;n02797295 barrow, garden cart, lawn cart, wheelbarrow;n02797295;[{'probability': 0.4032280445098877, 'class': 'n02797295 barrow, garden cart, lawn cart, wheelbarrow'}, {'probability': 0.24833300709724426, 'class': 'n02909870 bucket, pail'}, {'probability': 0.08066561073064804, 'class': 'n04560804 water jug'}, {'probability': 0.06528352200984955, 'class': 'n02747177 ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin'}, {'probability': 0.046796754002571106, 'class': 'n03991062 pot, flowerpot'}]
dataset/imagenet-mini/val/n02799071/ILSVRC2012_val_00001468.JPEG;0.5966717004776001;n03445777 golf ball;n02799071;[{'probability': 0.5966717004776001, 'class': 'n03445777 golf ball'}, {'probability': 0.4033280611038208, 'class': 'n02799071 baseball'}, {'probability': 1.0645310055679147e-07, 'class': 'n04118538 rugby ball'}, {'probability': 8.109189764127223e-08, 'class': "n03692522 loupe, jeweler's loupe"}, {'probability': 7.186729078512144e-08, 'class': 'n03942813 ping-pong ball'}]
dataset/imagenet-mini/val/n02799071/ILSVRC2012_val_00012687.JPEG;0.216859370470047;n03476684 hair slide;n02799071;[{'probability': 0.216859370470047, 'class': 'n03476684 hair slide'}, {'probability': 0.2129657119512558, 'class': 'n04367480 swab, swob, mop'}, {'probability': 0.13642236590385437, 'class': 'n04376876 syringe'}, {'probability': 0.13068537414073944, 'class': 'n02804414 bassinet'}, {'probability': 0.105278380215168, 'class': 'n04204347 shopping cart'}]
dataset/imagenet-mini/val/n02799071/ILSVRC2012_val_00019591.JPEG;0.2802353501319885;n09421951 sandbar, sand bar;n02799071;[{'probability': 0.2802353501319885, 'class': 'n09421951 sandbar, sand bar'}, {'probability': 0.17941871285438538, 'class': 'n03710721 maillot, tank suit'}, {'probability': 0.11555168032646179, 'class': 'n02837789 bikini, two-piece'}, {'probability': 0.11006268113851547, 'class': 'n04039381 racket, racquet'}, {'probability': 0.04472486674785614, 'class': 'n09332890 lakeside, lakeshore'}]
dataset/imagenet-mini/val/n02802426/ILSVRC2012_val_00035401.JPEG;0.9191106557846069;n02802426 basketball;n02802426;[{'probability': 0.9191106557846069, 'class': 'n02802426 basketball'}, {'probability': 0.039819661527872086, 'class': 'n04367480 swab, swob, mop'}, {'probability': 0.008388052694499493, 'class': 'n03141823 crutch'}, {'probability': 0.0036102107260376215, 'class': 'n04023962 punching bag, punch bag, punching ball, punchball'}, {'probability': 0.002668702742084861, 'class': 'n04254777 sock'}]
dataset/imagenet-mini/val/n02802426/ILSVRC2012_val_00042222.JPEG;0.16480904817581177;n02777292 balance beam, beam;n02802426;[{'probability': 0.16480904817581177, 'class': 'n02777292 balance beam, beam'}, {'probability': 0.16385744512081146, 'class': 'n04039381 racket, racquet'}, {'probability': 0.13436628878116608, 'class': 'n04540053 volleyball'}, {'probability': 0.10831782966852188, 'class': 'n04371430 swimming trunks, bathing trunks'}, {'probability': 0.0686086118221283, 'class': 'n03770439 miniskirt, mini'}]
dataset/imagenet-mini/val/n02802426/ILSVRC2012_val_00044958.JPEG;0.36842867732048035;n04254680 soccer ball;n02802426;[{'probability': 0.36842867732048035, 'class': 'n04254680 soccer ball'}, {'probability': 0.07679954171180725, 'class': 'n04357314 sunscreen, sunblock, sun blocker'}, {'probability': 0.06936976313591003, 'class': 'n03690938 lotion'}, {'probability': 0.06933154165744781, 'class': 'n03595614 jersey, T-shirt, tee shirt'}, {'probability': 0.06619422882795334, 'class': 'n03424325 gasmask, respirator, gas helmet'}]
dataset/imagenet-mini/val/n02802426/ILSVRC2012_val_00046810.JPEG;0.45029908418655396;n04560804 water jug;n02802426;[{'probability': 0.45029908418655396, 'class': 'n04560804 water jug'}, {'probability': 0.12919235229492188, 'class': 'n03916031 perfume, essence'}, {'probability': 0.07159695029258728, 'class': 'n02815834 beaker'}, {'probability': 0.07065007835626602, 'class': 'n03207941 dishwasher, dish washer, dishwashing machine'}, {'probability': 0.061594944447278976, 'class': 'n02966193 carousel, carrousel, merry-go-round, roundabout, whirligig'}]
dataset/imagenet-mini/val/n02804414/ILSVRC2012_val_00041763.JPEG;0.9885027408599854;n02804414 bassinet;n02804414;[{'probability': 0.9885027408599854, 'class': 'n02804414 bassinet'}, {'probability': 0.011494893580675125, 'class': 'n03125729 cradle'}, {'probability': 1.2393314818837098e-06, 'class': 'n04344873 studio couch, day bed'}, {'probability': 6.890870736242505e-07, 'class': 'n04336792 stretcher'}, {'probability': 7.44415515896435e-08, 'class': 'n03887697 paper towel'}]
dataset/imagenet-mini/val/n02804414/ILSVRC2012_val_00042655.JPEG;0.10527132451534271;n04229816 ski mask;n02804414;[{'probability': 0.10527132451534271, 'class': 'n04229816 ski mask'}, {'probability': 0.10086241364479065, 'class': 'n02708093 analog clock'}, {'probability': 0.09703803807497025, 'class': 'n03482405 hamper'}, {'probability': 0.0849187970161438, 'class': 'n03706229 magnetic compass'}, {'probability': 0.07573982328176498, 'class': 'n02804414 bassinet'}]
dataset/imagenet-mini/val/n02804414/ILSVRC2012_val_00042748.JPEG;0.7064065337181091;n02804414 bassinet;n02804414;[{'probability': 0.7064065337181091, 'class': 'n02804414 bassinet'}, {'probability': 0.19877813756465912, 'class': 'n03125729 cradle'}, {'probability': 0.06363227218389511, 'class': 'n03188531 diaper, nappy, napkin'}, {'probability': 0.020301856100559235, 'class': 'n03938244 pillow'}, {'probability': 0.0029840616043657064, 'class': 'n02869837 bonnet, poke bonnet'}]
dataset/imagenet-mini/val/n02804414/ILSVRC2012_val_00044331.JPEG;0.27345094084739685;n06785654 crossword puzzle, crossword;n02804414;[{'probability': 0.27345094084739685, 'class': 'n06785654 crossword puzzle, crossword'}, {'probability': 0.11674841493368149, 'class': 'n03958227 plastic bag'}, {'probability': 0.08913843333721161, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}, {'probability': 0.04514361545443535, 'class': 'n03887697 paper towel'}, {'probability': 0.04093005135655403, 'class': 'n02804414 bassinet'}]
dataset/imagenet-mini/val/n02804414/ILSVRC2012_val_00048267.JPEG;0.5299608111381531;n04344873 studio couch, day bed;n02804414;[{'probability': 0.5299608111381531, 'class': 'n04344873 studio couch, day bed'}, {'probability': 0.33771342039108276, 'class': 'n03125729 cradle'}, {'probability': 0.0329282246530056, 'class': 'n02804414 bassinet'}, {'probability': 0.02723526768386364, 'class': 'n03788365 mosquito net'}, {'probability': 0.018545228987932205, 'class': 'n04033995 quilt, comforter, comfort, puff'}]
dataset/imagenet-mini/val/n02804610/ILSVRC2012_val_00003370.JPEG;0.41922545433044434;n04067472 reel;n02804610;[{'probability': 0.41922545433044434, 'class': 'n04067472 reel'}, {'probability': 0.20282860100269318, 'class': 'n03759954 microphone, mike'}, {'probability': 0.1475757211446762, 'class': 'n02879718 bow'}, {'probability': 0.07837538421154022, 'class': 'n04258138 solar dish, solar collector, solar furnace'}, {'probability': 0.0645393431186676, 'class': 'n02804610 bassoon'}]
dataset/imagenet-mini/val/n02804610/ILSVRC2012_val_00012019.JPEG;0.1743074506521225;n03630383 lab coat, laboratory coat;n02804610;[{'probability': 0.1743074506521225, 'class': 'n03630383 lab coat, laboratory coat'}, {'probability': 0.16293884813785553, 'class': 'n04208210 shovel'}, {'probability': 0.061551351100206375, 'class': 'n04532106 vestment'}, {'probability': 0.044310104101896286, 'class': 'n03141823 crutch'}, {'probability': 0.04202067479491234, 'class': 'n04371774 swing'}]
dataset/imagenet-mini/val/n02804610/ILSVRC2012_val_00021821.JPEG;0.17883512377738953;n04204347 shopping cart;n02804610;[{'probability': 0.17883512377738953, 'class': 'n04204347 shopping cart'}, {'probability': 0.1634364277124405, 'class': 'n03394916 French horn, horn'}, {'probability': 0.13529522716999054, 'class': 'n02787622 banjo'}, {'probability': 0.09648241847753525, 'class': 'n03899768 patio, terrace'}, {'probability': 0.08303941786289215, 'class': 'n02804610 bassoon'}]
dataset/imagenet-mini/val/n02807133/ILSVRC2012_val_00011741.JPEG;0.34701380133628845;n04560804 water jug;n02807133;[{'probability': 0.34701380133628845, 'class': 'n04560804 water jug'}, {'probability': 0.15847891569137573, 'class': 'n04557648 water bottle'}, {'probability': 0.08503371477127075, 'class': 'n03063689 coffeepot'}, {'probability': 0.08119530975818634, 'class': 'n03873416 paddle, boat paddle'}, {'probability': 0.04565516114234924, 'class': 'n04398044 teapot'}]
dataset/imagenet-mini/val/n02807133/ILSVRC2012_val_00012606.JPEG;0.5278169512748718;n03916031 perfume, essence;n02807133;[{'probability': 0.5278169512748718, 'class': 'n03916031 perfume, essence'}, {'probability': 0.3395916521549225, 'class': 'n04398044 teapot'}, {'probability': 0.037319451570510864, 'class': 'n04557648 water bottle'}, {'probability': 0.016053469851613045, 'class': 'n02807133 bathing cap, swimming cap'}, {'probability': 0.014533505775034428, 'class': 'n04131690 saltshaker, salt shaker'}]
dataset/imagenet-mini/val/n02807133/ILSVRC2012_val_00028550.JPEG;0.40317416191101074;n02892767 brassiere, bra, bandeau;n02807133;[{'probability': 0.40317416191101074, 'class': 'n02892767 brassiere, bra, bandeau'}, {'probability': 0.1797156184911728, 'class': 'n03710637 maillot'}, {'probability': 0.046668749302625656, 'class': 'n04554684 washer, automatic washer, washing machine'}, {'probability': 0.04474277421832085, 'class': 'n03710721 maillot, tank suit'}, {'probability': 0.04321805015206337, 'class': 'n03535780 horizontal bar, high bar'}]
dataset/imagenet-mini/val/n02808304/ILSVRC2012_val_00012656.JPEG;0.5084658861160278;n15075141 toilet tissue, toilet paper, bathroom tissue;n02808304;[{'probability': 0.5084658861160278, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}, {'probability': 0.30004894733428955, 'class': 'n02092339 Weimaraner'}, {'probability': 0.038902368396520615, 'class': 'n02111500 Great Pyrenees'}, {'probability': 0.02868644893169403, 'class': 'n04254680 soccer ball'}, {'probability': 0.02759738080203533, 'class': 'n02808304 bath towel'}]
dataset/imagenet-mini/val/n02808304/ILSVRC2012_val_00029780.JPEG;0.45389893651008606;n10148035 groom, bridegroom;n02808304;[{'probability': 0.45389893651008606, 'class': 'n10148035 groom, bridegroom'}, {'probability': 0.15391908586025238, 'class': 'n03630383 lab coat, laboratory coat'}, {'probability': 0.13535232841968536, 'class': 'n03450230 gown'}, {'probability': 0.05301545187830925, 'class': 'n02808304 bath towel'}, {'probability': 0.04987993463873863, 'class': 'n02883205 bow tie, bow-tie, bowtie'}]
dataset/imagenet-mini/val/n02808304/ILSVRC2012_val_00043220.JPEG;0.9352289438247681;n02808304 bath towel;n02808304;[{'probability': 0.9352289438247681, 'class': 'n02808304 bath towel'}, {'probability': 0.0502837672829628, 'class': 'n03188531 diaper, nappy, napkin'}, {'probability': 0.004324761684983969, 'class': 'n02869837 bonnet, poke bonnet'}, {'probability': 0.0024866110179573298, 'class': 'n04370456 sweatshirt'}, {'probability': 0.002485131612047553, 'class': 'n02092339 Weimaraner'}]
dataset/imagenet-mini/val/n02808304/ILSVRC2012_val_00049724.JPEG;0.5221852660179138;n03188531 diaper, nappy, napkin;n02808304;[{'probability': 0.5221852660179138, 'class': 'n03188531 diaper, nappy, napkin'}, {'probability': 0.21279126405715942, 'class': 'n03825788 nipple'}, {'probability': 0.1590653657913208, 'class': 'n02808304 bath towel'}, {'probability': 0.04130067303776741, 'class': 'n03887697 paper towel'}, {'probability': 0.030056709423661232, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}]
dataset/imagenet-mini/val/n02808440/ILSVRC2012_val_00002563.JPEG;0.5097216367721558;n03388043 fountain;n02808440;[{'probability': 0.5097216367721558, 'class': 'n03388043 fountain'}, {'probability': 0.12401601672172546, 'class': 'n02951358 canoe'}, {'probability': 0.10678193718194962, 'class': 'n03764736 milk can'}, {'probability': 0.06280871480703354, 'class': 'n04273569 speedboat'}, {'probability': 0.050202950835227966, 'class': 'n04553703 washbasin, handbasin, washbowl, lavabo, wash-hand basin'}]
dataset/imagenet-mini/val/n02808440/ILSVRC2012_val_00005511.JPEG;0.16480880975723267;n02808440 bathtub, bathing tub, bath, tub;n02808440;[{'probability': 0.16480880975723267, 'class': 'n02808440 bathtub, bathing tub, bath, tub'}, {'probability': 0.15459337830543518, 'class': 'n04493381 tub, vat'}, {'probability': 0.10953304171562195, 'class': 'n02092339 Weimaraner'}, {'probability': 0.09774922579526901, 'class': 'n03388043 fountain'}, {'probability': 0.08295963704586029, 'class': 'n07860988 dough'}]
dataset/imagenet-mini/val/n02808440/ILSVRC2012_val_00036711.JPEG;0.663408100605011;n04209239 shower curtain;n02808440;[{'probability': 0.663408100605011, 'class': 'n04209239 shower curtain'}, {'probability': 0.08464618027210236, 'class': 'n02808440 bathtub, bathing tub, bath, tub'}, {'probability': 0.03659600019454956, 'class': 'n03788365 mosquito net'}, {'probability': 0.03561133146286011, 'class': 'n04493381 tub, vat'}, {'probability': 0.01805785857141018, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}]
dataset/imagenet-mini/val/n02814533/ILSVRC2012_val_00007786.JPEG;0.5543652176856995;n02814533 beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;n02814533;[{'probability': 0.5543652176856995, 'class': 'n02814533 beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon'}, {'probability': 0.2195836901664734, 'class': 'n03770679 minivan'}, {'probability': 0.16020289063453674, 'class': 'n02930766 cab, hack, taxi, taxicab'}, {'probability': 0.05410419777035713, 'class': 'n03345487 fire engine, fire truck'}, {'probability': 0.009657223708927631, 'class': 'n04487081 trolleybus, trolley coach, trackless trolley'}]
dataset/imagenet-mini/val/n02814533/ILSVRC2012_val_00015200.JPEG;0.964691162109375;n03014705 chest;n02814533;[{'probability': 0.964691162109375, 'class': 'n03014705 chest'}, {'probability': 0.0104782460257411, 'class': 'n02747177 ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin'}, {'probability': 0.007009394001215696, 'class': 'n04204238 shopping basket'}, {'probability': 0.005937142763286829, 'class': 'n03916031 perfume, essence'}, {'probability': 0.003703468479216099, 'class': 'n02814533 beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon'}]
dataset/imagenet-mini/val/n02814533/ILSVRC2012_val_00015651.JPEG;0.9885388016700745;n02814533 beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;n02814533;[{'probability': 0.9885388016700745, 'class': 'n02814533 beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon'}, {'probability': 0.004562240093946457, 'class': 'n03770679 minivan'}, {'probability': 0.0028808447532355785, 'class': 'n03100240 convertible'}, {'probability': 0.0014584159944206476, 'class': 'n03769881 minibus'}, {'probability': 0.0011716734152287245, 'class': 'n03930630 pickup, pickup truck'}]
dataset/imagenet-mini/val/n02814860/ILSVRC2012_val_00006051.JPEG;0.7915904521942139;n03271574 electric fan, blower;n02814860;[{'probability': 0.7915904521942139, 'class': 'n03271574 electric fan, blower'}, {'probability': 0.10488983988761902, 'class': 'n03065424 coil, spiral, volute, whorl, helix'}, {'probability': 0.08669771999120712, 'class': 'n04554684 washer, automatic washer, washing machine'}, {'probability': 0.006430694367736578, 'class': 'n03220513 dome'}, {'probability': 0.0024811553303152323, 'class': 'n04392985 tape player'}]
dataset/imagenet-mini/val/n02814860/ILSVRC2012_val_00028727.JPEG;0.40732479095458984;n02894605 breakwater, groin, groyne, mole, bulwark, seawall, jetty;n02814860;[{'probability': 0.40732479095458984, 'class': 'n02894605 breakwater, groin, groyne, mole, bulwark, seawall, jetty'}, {'probability': 0.25810524821281433, 'class': 'n03933933 pier'}, {'probability': 0.23854763805866241, 'class': 'n02814860 beacon, lighthouse, beacon light, pharos'}, {'probability': 0.032015882432460785, 'class': 'n04347754 submarine, pigboat, sub, U-boat'}, {'probability': 0.02100553922355175, 'class': 'n03160309 dam, dike, dyke'}]
dataset/imagenet-mini/val/n02814860/ILSVRC2012_val_00034772.JPEG;0.6010294556617737;n02814860 beacon, lighthouse, beacon light, pharos;n02814860;[{'probability': 0.6010294556617737, 'class': 'n02814860 beacon, lighthouse, beacon light, pharos'}, {'probability': 0.127860426902771, 'class': 'n04347754 submarine, pigboat, sub, U-boat'}, {'probability': 0.10379544645547867, 'class': 'n02894605 breakwater, groin, groyne, mole, bulwark, seawall, jetty'}, {'probability': 0.0651828870177269, 'class': 'n09421951 sandbar, sand bar'}, {'probability': 0.011518614366650581, 'class': 'n01518878 ostrich, Struthio camelus'}]
dataset/imagenet-mini/val/n02814860/ILSVRC2012_val_00049827.JPEG;0.9999970197677612;n02814860 beacon, lighthouse, beacon light, pharos;n02814860;[{'probability': 0.9999970197677612, 'class': 'n02814860 beacon, lighthouse, beacon light, pharos'}, {'probability': 1.8852880430131336e-06, 'class': 'n02894605 breakwater, groin, groyne, mole, bulwark, seawall, jetty'}, {'probability': 6.212396783666918e-07, 'class': 'n02825657 bell cote, bell cot'}, {'probability': 2.0682539059180272e-07, 'class': 'n04347754 submarine, pigboat, sub, U-boat'}, {'probability': 1.749381652871307e-07, 'class': 'n03788195 mosque'}]
dataset/imagenet-mini/val/n02815834/ILSVRC2012_val_00011248.JPEG;0.6777903437614441;n02815834 beaker;n02815834;[{'probability': 0.6777903437614441, 'class': 'n02815834 beaker'}, {'probability': 0.23072753846645355, 'class': 'n04591713 wine bottle'}, {'probability': 0.042608484625816345, 'class': 'n03876231 paintbrush'}, {'probability': 0.005299877375364304, 'class': 'n02823428 beer bottle'}, {'probability': 0.005269205663353205, 'class': 'n03733805 measuring cup'}]
dataset/imagenet-mini/val/n02815834/ILSVRC2012_val_00034634.JPEG;0.9622397422790527;n02815834 beaker;n02815834;[{'probability': 0.9622397422790527, 'class': 'n02815834 beaker'}, {'probability': 0.020875796675682068, 'class': 'n03733805 measuring cup'}, {'probability': 0.013179365545511246, 'class': 'n03062245 cocktail shaker'}, {'probability': 0.001554247341118753, 'class': 'n02909870 bucket, pail'}, {'probability': 0.00041078959475271404, 'class': 'n07932039 eggnog'}]
dataset/imagenet-mini/val/n02815834/ILSVRC2012_val_00037928.JPEG;0.23146489262580872;n03733805 measuring cup;n02815834;[{'probability': 0.23146489262580872, 'class': 'n03733805 measuring cup'}, {'probability': 0.21470998227596283, 'class': 'n03690938 lotion'}, {'probability': 0.20826247334480286, 'class': 'n02815834 beaker'}, {'probability': 0.08397281169891357, 'class': 'n03742115 medicine chest, medicine cabinet'}, {'probability': 0.04915808141231537, 'class': 'n04357314 sunscreen, sunblock, sun blocker'}]
dataset/imagenet-mini/val/n02815834/ILSVRC2012_val_00040722.JPEG;0.9725618958473206;n02815834 beaker;n02815834;[{'probability': 0.9725618958473206, 'class': 'n02815834 beaker'}, {'probability': 0.027041176334023476, 'class': 'n03733805 measuring cup'}, {'probability': 0.00024478338309563696, 'class': 'n03916031 perfume, essence'}, {'probability': 9.114667773246765e-05, 'class': 'n04560804 water jug'}, {'probability': 4.365848144516349e-05, 'class': 'n03825788 nipple'}]
dataset/imagenet-mini/val/n02823428/ILSVRC2012_val_00004371.JPEG;0.8325822353363037;n03983396 pop bottle, soda bottle;n02823428;[{'probability': 0.8325822353363037, 'class': 'n03983396 pop bottle, soda bottle'}, {'probability': 0.1281568855047226, 'class': 'n02823428 beer bottle'}, {'probability': 0.016417663544416428, 'class': 'n04557648 water bottle'}, {'probability': 0.013726631179451942, 'class': 'n04591713 wine bottle'}, {'probability': 0.006699427962303162, 'class': 'n04579145 whiskey jug'}]
dataset/imagenet-mini/val/n02823428/ILSVRC2012_val_00007680.JPEG;0.33524367213249207;n04557648 water bottle;n02823428;[{'probability': 0.33524367213249207, 'class': 'n04557648 water bottle'}, {'probability': 0.2057371288537979, 'class': 'n04522168 vase'}, {'probability': 0.11948990821838379, 'class': 'n03062245 cocktail shaker'}, {'probability': 0.11908718943595886, 'class': 'n03983396 pop bottle, soda bottle'}, {'probability': 0.09308528155088425, 'class': 'n04560804 water jug'}]
dataset/imagenet-mini/val/n02823428/ILSVRC2012_val_00011437.JPEG;0.4677678942680359;n03690938 lotion;n02823428;[{'probability': 0.4677678942680359, 'class': 'n03690938 lotion'}, {'probability': 0.4300084114074707, 'class': 'n04357314 sunscreen, sunblock, sun blocker'}, {'probability': 0.06146344915032387, 'class': 'n02786058 Band Aid'}, {'probability': 0.028533263131976128, 'class': 'n02823428 beer bottle'}, {'probability': 0.003404323710128665, 'class': 'n03476991 hair spray'}]
dataset/imagenet-mini/val/n02823428/ILSVRC2012_val_00035507.JPEG;0.30591025948524475;n02823428 beer bottle;n02823428;[{'probability': 0.30591025948524475, 'class': 'n02823428 beer bottle'}, {'probability': 0.20385907590389252, 'class': 'n03690938 lotion'}, {'probability': 0.20223714411258698, 'class': 'n03937543 pill bottle'}, {'probability': 0.1724025458097458, 'class': 'n03314780 face powder'}, {'probability': 0.033167362213134766, 'class': 'n03983396 pop bottle, soda bottle'}]
